precinct,age_group,estimate,units
410514704,75 to 79 years,95.552055,People
410514704,80 to 84 years,59.592899,People
410514704,85 years and over,108.072562,People
410514704,Under 5 years,107.58451000000001,People
410514705,10 to 14 years,89.829351,People
410514705,15 to 17 years,82.20952,People
410514705,18 and 19 years,33.840417,People
410514705,20 years,23.094136,People
410514705,21 years,27.336954000000002,People
410514705,22 to 24 years,132.040588,People
410514705,25 to 29 years,263.777962,People
410514705,30 to 34 years,280.334906,People
410514705,35 to 39 years,215.734994,People
410514705,40 to 44 years,151.24764100000002,People
410514705,45 to 49 years,160.62168400000002,People
410514705,5 to 9 years,159.38507,People
410514705,50 to 54 years,174.03962900000002,People
410514705,55 to 59 years,93.431122,People
410514705,60 and 61 years,82.843872,People
410514705,62 to 64 years,142.025645,People
410514705,65 and 66 years,49.425217,People
410514705,67 to 69 years,34.519805,People
410514705,70 to 74 years,42.206027,People
410514705,75 to 79 years,61.339802,People
410514705,80 to 84 years,58.083089,People
410514705,85 years and over,77.40951,People
410514705,Under 5 years,211.467302,People
410514706,10 to 14 years,145.73856899999998,People
410514706,15 to 17 years,36.596086,People
410514706,18 and 19 years,25.117802,People
410514706,20 years,3.271831,People
410514706,21 years,3.986834,People
410514706,22 to 24 years,98.117267,People
410514706,25 to 29 years,172.968522,People
410514706,30 to 34 years,185.073749,People
410514706,35 to 39 years,173.964776,People
410514706,40 to 44 years,134.286329,People
410514706,45 to 49 years,99.132169,People
410514706,5 to 9 years,191.062987,People
410514706,50 to 54 years,148.861643,People
410514706,55 to 59 years,146.795461,People
410514706,60 and 61 years,14.866954,People
410514706,62 to 64 years,40.740024999999996,People
410514706,65 and 66 years,38.39825,People
410514706,67 to 69 years,33.806225999999995,People
410514706,70 to 74 years,76.771129,People
410514706,75 to 79 years,37.817281,People
410514706,80 to 84 years,23.594694999999998,People
410514706,85 years and over,33.763177,People
410514706,Under 5 years,159.157964,People
410514707,10 to 14 years,92.78316199999999,People
410514707,15 to 17 years,87.54310299999999,People
410514707,18 and 19 years,0.023028000000000003,People
410514707,20 years,22.331224,People
410514707,21 years,23.006612999999998,People
410514707,22 to 24 years,196.10549799999998,People
410514707,25 to 29 years,173.69763,People
410514707,30 to 34 years,181.972705,People
410514707,35 to 39 years,205.606779,People
410514707,40 to 44 years,119.169472,People
410514707,45 to 49 years,192.94901099999998,People
410514707,5 to 9 years,70.03270699999999,People
410514707,50 to 54 years,159.964392,People
410514707,55 to 59 years,90.603597,People
410514707,60 and 61 years,26.468917,People
410514707,62 to 64 years,103.770033,People
410514707,65 and 66 years,88.018581,People
410514707,67 to 69 years,48.112041,People
410514707,70 to 74 years,111.756936,People
410514707,75 to 79 years,44.72038,People
410514707,80 to 84 years,89.071736,People
410514707,85 years and over,61.62293999999999,People
410514707,Under 5 years,151.380933,People
410514708,10 to 14 years,149.468801,People
410514708,15 to 17 years,94.837325,People
410514708,18 and 19 years,63.093917,People
410514708,20 years,39.071284,People
410514708,21 years,9.239566,People
410514708,22 to 24 years,134.45799300000002,People
410514708,25 to 29 years,173.102103,People
410514708,30 to 34 years,231.593153,People
410514708,35 to 39 years,164.401906,People
410514708,40 to 44 years,180.91604,People
410514708,45 to 49 years,115.096563,People
410514708,5 to 9 years,115.471733,People
410514708,50 to 54 years,151.705333,People
410514708,55 to 59 years,156.315017,People
410514708,60 and 61 years,38.077293,People
410514708,62 to 64 years,74.50954,People
410514708,65 and 66 years,64.591758,People
410514708,67 to 69 years,58.489836,People
410514708,70 to 74 years,94.221311,People
410514708,75 to 79 years,34.014873,People
410514708,80 to 84 years,36.52158,People
410514708,85 years and over,70.278627,People
410514708,Under 5 years,153.320692,People
410514709,10 to 14 years,130.331139,People
410514709,15 to 17 years,67.650027,People
410514709,18 and 19 years,46.37315,People
410514709,20 years,7.976577,People
410514709,21 years,10.841501,People
410514709,22 to 24 years,83.974433,People
410514709,25 to 29 years,136.768756,People
410514709,30 to 34 years,148.816003,People
410514709,35 to 39 years,181.151557,People
410514709,40 to 44 years,130.663815,People
410514709,45 to 49 years,118.792301,People
410514709,5 to 9 years,115.497267,People
410514709,50 to 54 years,114.387453,People
410514709,55 to 59 years,103.037521,People
410514709,60 and 61 years,76.459414,People
410514709,62 to 64 years,40.008794,People
410514709,65 and 66 years,58.364807,People
410514709,67 to 69 years,47.924937,People
410514709,70 to 74 years,51.562986,People
410514709,75 to 79 years,17.560524,People
410514709,80 to 84 years,41.206685,People
410514709,85 years and over,31.522318,People
410514709,Under 5 years,134.118617,People
410514710,10 to 14 years,163.691821,People
410514710,15 to 17 years,130.303836,People
410514710,18 and 19 years,82.69458900000001,People
410514710,20 years,19.48715,People
410514710,21 years,27.249847,People
410514710,22 to 24 years,176.467554,People
410514710,25 to 29 years,410.298605,People
410514710,30 to 34 years,245.236456,People
410514710,35 to 39 years,242.118572,People
410514710,40 to 44 years,217.525944,People
410514710,45 to 49 years,183.934616,People
410514710,5 to 9 years,185.016619,People
410514710,50 to 54 years,177.247192,People
410514710,55 to 59 years,217.268595,People
410514710,60 and 61 years,63.625261,People
410514710,62 to 64 years,104.50146099999999,People
410514710,65 and 66 years,98.60494,People
410514710,67 to 69 years,60.199253999999996,People
410514710,70 to 74 years,35.274482,People
410514710,75 to 79 years,19.807757000000002,People
410514710,80 to 84 years,35.863564000000004,People
410514710,85 years and over,28.290668,People
410514710,Under 5 years,208.7022,People
410514801,10 to 14 years,160.051184,People
410514801,15 to 17 years,63.072120999999996,People
410514801,18 and 19 years,87.97665799999999,People
410514801,20 years,48.99937499999999,People
410514801,21 years,18.006921,People
410514801,22 to 24 years,72.051212,People
410514801,25 to 29 years,251.97411499999998,People
410514801,30 to 34 years,278.933894,People
410514801,35 to 39 years,149.052279,People
410514801,40 to 44 years,393.941379,People
410514801,45 to 49 years,164.098922,People
410514801,5 to 9 years,78.010836,People
410514801,50 to 54 years,187.082359,People
410514801,55 to 59 years,153.047303,People
410514801,60 and 61 years,51.051426,People
410514801,62 to 64 years,44.101091,People
410514801,65 and 66 years,22.059919999999998,People
410514801,67 to 69 years,114.018358,People
410514801,70 to 74 years,77.019668,People
410514801,75 to 79 years,58.998017999999995,People
410514801,80 to 84 years,18.024988,People
410514801,85 years and over,22.013043999999997,People
410514801,Under 5 years,159.00586499999997,People
410514802,10 to 14 years,203.99769600000002,People
410514802,15 to 17 years,122.999946,People
410514802,18 and 19 years,11.000662,People
410514802,20 years,32.000242,People
410514802,21 years,27.999608000000002,People
410514802,22 to 24 years,17.00011,People
410514802,25 to 29 years,148.998464,People
410514802,30 to 34 years,175.998662,People
410514802,35 to 39 years,280.99717599999997,People
410514802,40 to 44 years,120.999262,People
410514802,45 to 49 years,118.998662,People
410514802,5 to 9 years,143.998446,People
410514802,50 to 54 years,121.000036,People
410514802,55 to 59 years,102.99910200000001,People
410514802,60 and 61 years,52.999414,People
410514802,62 to 64 years,121.999026,People
410514802,65 and 66 years,23.000854,People
410514802,67 to 69 years,60.99953,People
410514802,70 to 74 years,78.999188,People
410514802,75 to 79 years,56.999202000000004,People
410514802,80 to 84 years,38.999454,People
410514802,85 years and over,4.8e-5,People
410514802,Under 5 years,51.999464,People
410514803,10 to 14 years,123.68348800000001,People
410514803,15 to 17 years,54.647948,People
410514803,18 and 19 years,14.962722,People
410514803,20 years,16.892169,People
410514803,21 years,16.334658,People
410514803,22 to 24 years,60.405547,People
410514803,25 to 29 years,155.219318,People
410514803,30 to 34 years,181.459034,People
410514803,35 to 39 years,200.498076,People
410514803,40 to 44 years,130.453557,People
410514803,45 to 49 years,115.127028,People
410514803,5 to 9 years,103.08721800000001,People
410514803,50 to 54 years,110.775807,People
410514803,55 to 59 years,125.537638,People
410514803,60 and 61 years,37.41561,People
410514803,62 to 64 years,61.927918000000005,People
410514803,65 and 66 years,25.178,People
410514803,67 to 69 years,47.311988,People
410514803,70 to 74 years,45.55387,People
410514803,75 to 79 years,30.220868,People
410514803,80 to 84 years,17.434323,People
410514803,85 years and over,14.611871,People
410514803,Under 5 years,82.982346,People
410514804,10 to 14 years,142.196696,People
410514804,15 to 17 years,47.665863,People
410514804,18 and 19 years,41.874302,People
410514804,20 years,16.374897,People
410514804,21 years,4.090532,People
410514804,22 to 24 years,71.31361199999999,People
410514804,25 to 29 years,107.35497600000001,People
410514804,30 to 34 years,176.357753,People
410514804,35 to 39 years,146.275821,People
410514804,40 to 44 years,112.51512,People
410514804,45 to 49 years,145.66359400000002,People
410514804,5 to 9 years,110.984752,People
410514804,50 to 54 years,81.673573,People
410514804,55 to 59 years,94.498945,People
410514804,60 and 61 years,20.886967000000002,People
410514804,62 to 64 years,41.156798,People
410514804,65 and 66 years,18.044018,People
410514804,67 to 69 years,40.4525,People
410514804,70 to 74 years,38.726471,People
410514804,75 to 79 years,31.704311,People
410514804,80 to 84 years,2.9941379999999995,People
410514804,85 years and over,13.733296000000001,People
410514804,Under 5 years,81.805931,People
410514805,10 to 14 years,135.280663,People
410514805,15 to 17 years,199.359577,People
410514805,18 and 19 years,50.876982,People
410514805,20 years,98.353381,People
410514805,21 years,55.375433,People
410514805,22 to 24 years,198.151449,People
410514805,25 to 29 years,225.444687,People
410514805,30 to 34 years,355.031529,People
410514805,35 to 39 years,216.769637,People
410514805,40 to 44 years,209.58356099999997,People
410514805,45 to 49 years,133.807545,People
410514805,5 to 9 years,325.37853099999995,People
410514805,50 to 54 years,187.447968,People
410514805,55 to 59 years,219.561509,People
410514805,60 and 61 years,59.113541,People
410514805,62 to 64 years,119.438491,People
410514805,65 and 66 years,12.492071999999999,People
410514805,67 to 69 years,92.95899399999999,People
410514805,70 to 74 years,112.08201199999999,People
410514805,75 to 79 years,101.416439,People
410514805,80 to 84 years,39.958994000000004,People
410514805,85 years and over,27.091489,People
410514805,Under 5 years,188.76015999999998,People
410514806,10 to 14 years,162.902799,People
410514806,15 to 17 years,132.107357,People
410514806,18 and 19 years,70.41914100000001,People
410514806,20 years,12.166842,People
410514806,21 years,5.532703000000001,People
410514806,22 to 24 years,66.061643,People
410514806,25 to 29 years,155.22749600000003,People
410514806,30 to 34 years,140.44689200000002,People
410514806,35 to 39 years,206.30152800000002,People
410514806,40 to 44 years,144.73453,People
410514806,45 to 49 years,101.214376,People
410514806,5 to 9 years,141.89231,People
410514806,50 to 54 years,118.84661200000001,People
410514806,55 to 59 years,136.862015,People
410514806,60 and 61 years,81.085007,People
410514806,62 to 64 years,119.47868,People
410514806,65 and 66 years,78.029272,People
410514806,67 to 69 years,87.36193300000001,People
410514806,70 to 74 years,82.227611,People
410514806,75 to 79 years,63.03350100000001,People
410514806,80 to 84 years,6.083436000000001,People
410514806,85 years and over,33.592380000000006,People
410514806,Under 5 years,126.952059,People
410514807,10 to 14 years,181.145253,People
410514807,15 to 17 years,85.703011,People
410514807,18 and 19 years,57.384573,People
410514807,20 years,42.790183,People
410514807,21 years,27.066057,People
410514807,22 to 24 years,149.797955,People
410514807,25 to 29 years,170.280185,People
410514807,30 to 34 years,222.465474,People
410514807,35 to 39 years,192.902911,People
410514807,40 to 44 years,220.157465,People
410514807,45 to 49 years,191.55801300000002,People
410514807,5 to 9 years,194.495611,People
410514807,50 to 54 years,139.52113599999998,People
410514807,55 to 59 years,228.29265800000002,People
410514807,60 and 61 years,49.74524,People
410514807,62 to 64 years,65.346999,People
410514807,65 and 66 years,43.722085,People
410514807,67 to 69 years,45.728583,People
410514807,70 to 74 years,105.004341,People
410514807,75 to 79 years,45.959259,People
410514807,80 to 84 years,34.654441000000006,People
410514807,85 years and over,35.114813,People
410514807,Under 5 years,170.43301,People
410514901,10 to 14 years,225.515747,People
410514901,15 to 17 years,92.223111,People
